# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
# 
-6.805445147894846336e-01	2.739992082933948517e+09	-2.760676668499730587e+09	-4.678230501953125349e+04	3.742334061468750588e+04	1.100244712031250000e+08	-3.780135415625000000e+07	-4.235128536015624413e+05	-1.513531172803124972e+07
-6.605445147894846158e-01	2.721031212831981659e+09	-2.743309422128460884e+09	-1.029210710429687606e+05	2.619633843028124829e+05	1.121523620000000000e+08	-3.755101406250000000e+07	-9.114882813437501900e+05	-1.579771161609375104e+07
-6.405445147894845981e-01	2.738170798670294762e+09	-2.779865199134654045e+09	-9.356461003906250698e+04	1.496933624587500235e+05	1.136544025625000000e+08	-3.742584401562500000e+07	-6.388053342265624087e+05	-1.442034042028124817e+07
-6.205445147894845803e-01	2.724673781359289646e+09	-2.736739789605995655e+09	-7.485168803124999977e+04	3.742334061468750588e+04	1.225414758906250000e+08	-3.266938223437500000e+07	-1.426813364328125026e+06	-1.707782568548437580e+07
-6.005445147894845626e-01	2.724185937360096931e+09	-2.737325202405027390e+09	-4.678230501953125349e+04	0.000000000000000000e+00	1.241686865000000000e+08	-3.141768176562500000e+07	-7.526474918593749171e+05	-2.450353871634375304e+07
-5.805445147894845448e-01	2.724901441892246246e+09	-2.736999973072231770e+09	-8.420814903515625338e+04	0.000000000000000000e+00	1.215401155156250000e+08	-3.066666148437500000e+07	-1.832927581414062297e+06	-3.175313749125000089e+07
-5.605445147894845270e-01	2.722136992563486099e+09	-2.762042631697470665e+09	-1.590598370664062386e+05	3.742334061468750588e+04	1.262965772968750000e+08	-2.954013106250000000e+07	-1.469120840171874966e+06	-4.162605010856249928e+07
-5.405445147894846203e-01	2.716217818706611633e+09	-2.753261439711997509e+09	-1.122775320468749997e+05	2.245400436881250062e+05	1.331809298750000000e+08	-2.703673012500000000e+07	-2.499145155906250235e+06	-4.172593580596874654e+07
-5.205445147894846025e-01	2.713941213377043724e+09	-2.757359329305218697e+09	-1.871292200781250140e+05	2.245400436881250353e+05	1.320543994531250000e+08	-2.791292045312500000e+07	-2.852500198234374635e+06	-4.268799278625000268e+07
-5.005445147894845848e-01	2.708867635785437584e+09	-2.744675385326201439e+09	-1.964856810820312530e+05	7.484668122937501175e+04	1.348081404843750000e+08	-2.365713885937500000e+07	-3.123243009624999017e+06	-5.404341943874999881e+07
-4.805445147894846225e-01	2.701517452864263058e+09	-2.734398138409869194e+09	-2.432679861015625065e+05	1.122700218440625031e+05	1.355591607656250000e+08	-2.453332918750000000e+07	-3.498940905320311897e+06	-5.395141945429687202e+07
-4.605445147894846047e-01	2.708705021119040012e+09	-2.700704379532275200e+09	-3.836149011601562379e+05	3.742334061468750588e+04	1.270475975781250000e+08	-2.253060843750000000e+07	-4.197014256742186844e+06	-6.136661820121875405e+07
